epoch	loss	prec1	prec5	lr
1	3.1666860580444336	2.1060409545898438	33.22556686401367	0.1
2	3.1412768363952637	2.050618886947632	33.10548400878906	0.1
3	3.1722071170806885	2.0413818359375	33.142433166503906	0.1
4	3.1472012996673584	2.1337521076202393	32.726768493652344	0.1
5	3.1575629711151123	2.0044336318969727	33.05929946899414	0.1
6	3.1841788291931152	1.9213005304336548	32.44965744018555	0.1
7	3.144613742828369	2.0136706829071045	32.782188415527344	0.1
8	3.124077558517456	2.096803903579712	33.234806060791016	0.1
9	3.1933062076568604	1.9767225980758667	33.3641242980957	0.1
10	3.1381125450134277	2.1060409545898438	33.068538665771484	0.1
11	3.1958186626434326	1.9490115642547607	33.01311492919922	0.1
12	3.1578664779663086	2.0598559379577637	33.216331481933594	0.1
13	3.1553752422332764	2.1799371242523193	33.16090774536133	0.1
14	3.1559882164001465	2.0229077339172363	33.05006408691406	0.1
15	3.179126024246216	2.1060409545898438	32.76371765136719	0.1
16	3.1845505237579346	2.0044336318969727	33.317935943603516	0.1
17	3.1421279907226562	2.0598559379577637	33.32717514038086	0.1
18	3.164134979248047	1.939774513244629	33.17938232421875	0.1
19	3.1639158725738525	2.0136706829071045	32.82837677001953	0.1
20	3.173793315887451	2.0783298015594482	33.6966552734375	0.1
21	3.131948947906494	2.050618886947632	33.114723205566406	0.1
22	3.155194044113159	1.9859596490859985	32.976165771484375	0.1
23	3.177824020385742	2.0413818359375	33.10548400878906	0.1
24	3.180746078491211	2.0136706829071045	32.73600387573242	0.1
25	3.174424886703491	1.9674856662750244	32.91150665283203	0.1
26	3.196446180343628	2.0229077339172363	32.88379669189453	0.1
27	3.155949354171753	2.0044336318969727	33.28099060058594	0.1
28	3.166849374771118	2.1799371242523193	32.79142761230469	0.1
29	3.1613855361938477	2.050618886947632	33.558101654052734	0.1
30	3.190281391143799	1.939774513244629	32.782188415527344	0.010000000000000002
31	3.1765315532684326	1.9490115642547607	33.262516021728516	0.010000000000000002
32	3.1932528018951416	2.032144784927368	32.73600387573242	0.010000000000000002
33	3.2042722702026367	1.9490115642547607	33.244041442871094	0.010000000000000002
34	3.173530101776123	2.0044336318969727	33.10548400878906	0.010000000000000002
35	3.1747238636016846	2.0783298015594482	32.9392204284668	0.010000000000000002
36	3.160886764526367	2.050618886947632	33.6689453125	0.010000000000000002
37	3.164430856704712	1.9674856662750244	33.34564971923828	0.010000000000000002
38	3.151285409927368	2.096803903579712	33.317935943603516	0.010000000000000002
39	3.138404369354248	2.0136706829071045	33.142433166503906	0.010000000000000002
40	3.153031826019287	2.0690927505493164	32.9946403503418	0.010000000000000002
41	3.1435093879699707	2.198411226272583	33.04082489013672	0.010000000000000002
42	3.1706345081329346	2.1245150566101074	32.9946403503418	0.010000000000000002
43	3.1420483589172363	1.9767225980758667	32.88379669189453	0.010000000000000002
44	3.1913373470306396	1.9767225980758667	33.32717514038086	0.010000000000000002
45	3.1530282497406006	2.0598559379577637	33.35488510131836	0.0010000000000000002
46	3.141946315765381	2.0413818359375	33.49344253540039	0.0010000000000000002
47	3.184849262237549	2.0229077339172363	33.585811614990234	0.0010000000000000002
48	3.1651015281677246	1.9859596490859985	33.142433166503906	0.0010000000000000002
49	3.129889726638794	2.142989158630371	32.73600387573242	0.0010000000000000002
50	3.184178590774536	2.1707000732421875	33.15167236328125	0.0010000000000000002
51	3.145040988922119	2.032144784927368	33.17014694213867	0.0010000000000000002
52	3.1649749279022217	2.050618886947632	33.01311492919922	0.0010000000000000002
53	3.1635019779205322	1.9859596490859985	32.9392204284668	0.0010000000000000002
54	3.166607618331909	2.0598559379577637	33.00387954711914	0.0010000000000000002
55	3.1581766605377197	2.0136706829071045	33.34564971923828	0.00010000000000000003
56	3.1523241996765137	2.096803903579712	33.00387954711914	0.00010000000000000003
57	3.1658267974853516	1.9859596490859985	33.22556686401367	0.00010000000000000003
58	3.154620885848999	1.8751153945922852	33.28099060058594	0.00010000000000000003
59	3.1883738040924072	1.9859596490859985	33.068538665771484	0.00010000000000000003
60	3.1958937644958496	2.0229077339172363	33.03158950805664	0.00010000000000000003
