epoch	batch	iter	loss	prec1	prec5	lr
1	47	47	2.3080408573150635	34.375	46.875	0.1
1	48	48	2.319084405899048	21.875	68.75	0.1
1	49	49	2.386396884918213	25.0	43.75	0.1
1	50	50	2.2991814613342285	25.0	59.375	0.1
1	51	51	2.5124053955078125	15.625	65.625	0.1
1	52	52	2.499262571334839	15.625	56.25	0.1
1	53	53	2.5227866172790527	21.875	59.375	0.1
1	54	54	2.3884029388427734	21.875	50.0	0.1
1	55	55	2.3632445335388184	9.375	50.0	0.1
1	56	56	2.2373037338256836	21.875	56.25	0.1
1	57	57	2.420571804046631	21.875	53.125	0.1
1	58	58	2.1935644149780273	34.375	71.875	0.1
1	59	59	2.608150005340576	18.75	43.75	0.1
1	60	60	2.377619981765747	15.625	56.25	0.1
1	61	61	2.373182535171509	18.75	59.375	0.1
1	62	62	2.3053948879241943	21.875	62.5	0.1
1	63	63	2.1867904663085938	18.75	71.875	0.1
1	64	64	2.1315598487854004	28.125	56.25	0.1
1	65	65	2.2147257328033447	25.0	68.75	0.1
1	66	66	2.160221576690674	25.0	78.125	0.1
1	67	67	2.2089321613311768	31.25	59.375	0.1
1	68	68	2.3196215629577637	25.0	65.625	0.1
1	69	69	2.4169747829437256	15.625	56.25	0.1
1	70	70	2.130180597305298	40.625	56.25	0.1
1	71	71	2.2922375202178955	28.125	59.375	0.1
1	72	72	2.2769429683685303	37.5	62.5	0.1
1	73	73	2.3347232341766357	18.75	59.375	0.1
1	74	74	2.138084888458252	37.5	78.125	0.1
1	75	75	2.4814608097076416	21.875	56.25	0.1
1	76	76	2.476583957672119	12.5	56.25	0.1
1	77	77	2.0149571895599365	43.75	71.875	0.1
1	78	78	2.2407991886138916	21.875	75.0	0.1
1	79	79	2.211169481277466	34.375	62.5	0.1
1	80	80	2.052090644836426	28.125	81.25	0.1
1	81	81	2.221719980239868	28.125	56.25	0.1
1	82	82	2.224595069885254	18.75	62.5	0.1
1	83	83	2.139976739883423	37.5	68.75	0.1
1	84	84	2.147876024246216	31.25	65.625	0.1
1	85	85	1.9612231254577637	43.75	78.125	0.1
1	86	86	2.3509998321533203	28.125	53.125	0.1
1	87	87	2.404564619064331	21.875	68.75	0.1
1	88	88	2.1618313789367676	28.125	71.875	0.1
1	89	89	2.1464343070983887	25.0	65.625	0.1
1	90	90	2.0534608364105225	40.625	71.875	0.1
1	91	91	2.3240299224853516	15.625	62.5	0.1
1	92	92	1.9439828395843506	43.75	78.125	0.1
1	93	93	2.2075271606445312	31.25	75.0	0.1
1	94	94	2.135667324066162	46.875	75.0	0.1
1	95	95	2.0305988788604736	37.5	71.875	0.1
1	96	96	1.9136508703231812	37.5	78.125	0.1
1	97	97	2.187255620956421	28.125	81.25	0.1
1	98	98	2.456103563308716	18.75	56.25	0.1
1	99	99	2.0891857147216797	28.125	65.625	0.1
1	100	100	1.88425874710083	31.25	78.125	0.1
1	101	101	2.098759174346924	31.25	71.875	0.1
1	102	102	2.065958261489868	28.125	68.75	0.1
1	103	103	1.8298401832580566	43.75	81.25	0.1
1	104	104	2.3367884159088135	21.052631378173828	63.157894134521484	0.1
2	1	105	2.0688395500183105	31.25	78.125	0.1
2	2	106	1.7786298990249634	46.875	84.375	0.1
2	3	107	1.9685612916946411	37.5	75.0	0.1
2	4	108	1.8635284900665283	40.625	84.375	0.1
2	5	109	2.1688292026519775	31.25	75.0	0.1
2	6	110	2.0027835369110107	25.0	68.75	0.1
2	7	111	1.7660709619522095	53.125	81.25	0.1
2	8	112	1.8273295164108276	50.0	87.5	0.1
2	9	113	1.993688941001892	37.5	87.5	0.1
2	10	114	2.0399739742279053	28.125	75.0	0.1
2	11	115	1.6973799467086792	56.25	87.5	0.1
2	12	116	1.786887288093567	50.0	93.75	0.1
2	13	117	2.074253797531128	28.125	71.875	0.1
2	14	118	2.1599888801574707	31.25	84.375	0.1
2	15	119	1.631300687789917	59.375	84.375	0.1
2	16	120	2.102060317993164	31.25	71.875	0.1
2	17	121	2.07334566116333	25.0	84.375	0.1
2	18	122	2.2434098720550537	25.0	78.125	0.1
2	19	123	1.8675968647003174	37.5	78.125	0.1
2	20	124	1.533618688583374	62.5	84.375	0.1
2	21	125	1.8318482637405396	28.125	81.25	0.1
2	22	126	1.7335134744644165	43.75	87.5	0.1
2	23	127	2.175686836242676	31.25	68.75	0.1
2	24	128	1.786346197128296	53.125	84.375	0.1
2	25	129	1.7243140935897827	40.625	90.625	0.1
2	26	130	1.943746566772461	37.5	78.125	0.1
2	27	131	1.8254368305206299	40.625	81.25	0.1
2	28	132	1.9047672748565674	46.875	84.375	0.1
2	29	133	1.791987657546997	43.75	87.5	0.1
2	30	134	1.9440953731536865	37.5	71.875	0.1
2	31	135	1.6104968786239624	50.0	84.375	0.1
2	32	136	1.8353346586227417	43.75	81.25	0.1
2	33	137	2.1107683181762695	28.125	75.0	0.1
2	34	138	1.9277287721633911	46.875	81.25	0.1
2	35	139	1.987924337387085	31.25	75.0	0.1
2	36	140	1.7921472787857056	43.75	81.25	0.1
2	37	141	1.6453913450241089	43.75	81.25	0.1
2	38	142	1.6911729574203491	53.125	84.375	0.1
2	39	143	1.8462799787521362	37.5	84.375	0.1
2	40	144	2.078930616378784	28.125	75.0	0.1
2	41	145	1.823050618171692	34.375	78.125	0.1
2	42	146	1.978954792022705	31.25	84.375	0.1
2	43	147	1.811706781387329	46.875	75.0	0.1
2	44	148	1.69033682346344	46.875	93.75	0.1
2	45	149	1.669023036956787	40.625	87.5	0.1
2	46	150	1.8358436822891235	34.375	81.25	0.1
2	47	151	1.6066323518753052	31.25	84.375	0.1
2	48	152	1.6876007318496704	46.875	81.25	0.1
2	49	153	1.8908356428146362	31.25	84.375	0.1
2	50	154	1.6635342836380005	31.25	81.25	0.1
2	51	155	1.9234217405319214	40.625	78.125	0.1
2	52	156	1.6033440828323364	43.75	84.375	0.1
2	53	157	1.6445531845092773	43.75	87.5	0.1
2	54	158	1.8140430450439453	40.625	78.125	0.1
2	55	159	1.6861839294433594	43.75	84.375	0.1
2	56	160	1.5093939304351807	50.0	96.875	0.1
2	57	161	1.5390830039978027	50.0	87.5	0.1
2	58	162	1.7213799953460693	40.625	84.375	0.1
2	59	163	1.7838196754455566	31.25	90.625	0.1
2	60	164	1.8934509754180908	43.75	71.875	0.1
2	61	165	1.822110891342163	37.5	78.125	0.1
2	62	166	1.4683759212493896	56.25	90.625	0.1
2	63	167	1.4056442975997925	56.25	100.0	0.1
2	64	168	1.656723976135254	50.0	84.375	0.1
2	65	169	1.9992130994796753	40.625	75.0	0.1
2	66	170	1.5131545066833496	53.125	90.625	0.1
2	67	171	1.8078744411468506	46.875	75.0	0.1
2	68	172	2.1671600341796875	31.25	78.125	0.1
2	69	173	1.6046943664550781	37.5	93.75	0.1
2	70	174	1.3783743381500244	56.25	93.75	0.1
2	71	175	1.5200616121292114	50.0	81.25	0.1
2	72	176	1.645616888999939	43.75	87.5	0.1
2	73	177	1.5183720588684082	43.75	84.375	0.1
2	74	178	1.6001447439193726	46.875	90.625	0.1
2	75	179	1.5684350728988647	46.875	93.75	0.1
2	76	180	1.4065513610839844	53.125	93.75	0.1
2	77	181	1.8146830797195435	28.125	84.375	0.1
2	78	182	1.5238827466964722	50.0	90.625	0.1
2	79	183	1.7853450775146484	37.5	84.375	0.1
2	80	184	1.4250669479370117	53.125	90.625	0.1
2	81	185	1.527287244796753	56.25	87.5	0.1
2	82	186	1.704535961151123	46.875	78.125	0.1
2	83	187	1.772517204284668	43.75	84.375	0.1
2	84	188	1.4799811840057373	59.375	84.375	0.1
2	85	189	1.9156591892242432	46.875	71.875	0.1
2	86	190	1.7904810905456543	50.0	78.125	0.1
2	87	191	1.49497652053833	50.0	84.375	0.1
2	88	192	1.5127289295196533	46.875	87.5	0.1
2	89	193	1.328187346458435	62.5	93.75	0.1
2	90	194	1.364079236984253	56.25	90.625	0.1
2	91	195	1.5661585330963135	43.75	87.5	0.1
2	92	196	1.9177014827728271	34.375	78.125	0.1
2	93	197	1.5146150588989258	56.25	84.375	0.1
2	94	198	1.5421346426010132	31.25	93.75	0.1
2	95	199	1.7308731079101562	40.625	87.5	0.1
2	96	200	2.0033860206604004	34.375	78.125	0.1
2	97	201	1.424513578414917	53.125	84.375	0.1
2	98	202	1.446192741394043	46.875	93.75	0.1
2	99	203	1.683136224746704	53.125	71.875	0.1
2	100	204	1.4726877212524414	56.25	93.75	0.1
2	101	205	1.994507908821106	37.5	78.125	0.1
2	102	206	1.670225977897644	46.875	90.625	0.1
2	103	207	1.5113476514816284	50.0	93.75	0.1
2	104	208	1.3937793970108032	57.894737243652344	78.9473648071289	0.1
3	1	209	1.4956609010696411	59.375	90.625	0.1
3	2	210	1.5259997844696045	46.875	90.625	0.1
3	3	211	1.5420029163360596	46.875	90.625	0.1
3	4	212	1.6631288528442383	46.875	84.375	0.1
3	5	213	1.6414562463760376	59.375	78.125	0.1
3	6	214	2.0182206630706787	40.625	68.75	0.1
3	7	215	2.080211877822876	31.25	78.125	0.1
3	8	216	1.384338617324829	50.0	84.375	0.1
3	9	217	1.2507997751235962	65.625	90.625	0.1
3	10	218	1.4948192834854126	56.25	87.5	0.1
3	11	219	1.4738367795944214	50.0	81.25	0.1
3	12	220	1.3933696746826172	46.875	90.625	0.1
3	13	221	1.4446735382080078	50.0	84.375	0.1
3	14	222	1.3531339168548584	53.125	93.75	0.1
3	15	223	1.8326846361160278	37.5	81.25	0.1
3	16	224	1.9425628185272217	31.25	75.0	0.1
3	17	225	1.5319035053253174	59.375	81.25	0.1
3	18	226	1.8536885976791382	59.375	81.25	0.1
3	19	227	1.3243099451065063	65.625	93.75	0.1
3	20	228	1.5536162853240967	65.625	93.75	0.1
3	21	229	1.469118595123291	56.25	93.75	0.1
3	22	230	1.5597867965698242	46.875	90.625	0.1
3	23	231	1.5581045150756836	53.125	84.375	0.1
3	24	232	1.4015880823135376	56.25	87.5	0.1
3	25	233	1.7813934087753296	31.25	81.25	0.1
3	26	234	1.471159815788269	62.5	75.0	0.1
3	27	235	1.5949774980545044	50.0	75.0	0.1
3	28	236	1.3374011516571045	59.375	87.5	0.1
3	29	237	1.745971918106079	43.75	84.375	0.1
3	30	238	1.8536219596862793	50.0	75.0	0.1
3	31	239	1.4231181144714355	43.75	87.5	0.1
3	32	240	1.5012812614440918	53.125	90.625	0.1
3	33	241	1.0451877117156982	71.875	100.0	0.1
3	34	242	1.3265427350997925	56.25	87.5	0.1
3	35	243	1.1856600046157837	62.5	96.875	0.1
3	36	244	1.4572275876998901	53.125	90.625	0.1
3	37	245	1.301523208618164	59.375	87.5	0.1
3	38	246	1.5700708627700806	37.5	87.5	0.1
3	39	247	1.3982881307601929	50.0	84.375	0.1
3	40	248	1.348466396331787	53.125	93.75	0.1
3	41	249	1.3096965551376343	62.5	87.5	0.1
3	42	250	1.4209405183792114	56.25	93.75	0.1
3	43	251	1.3702285289764404	59.375	90.625	0.1
3	44	252	1.2868199348449707	53.125	90.625	0.1
3	45	253	1.371817946434021	59.375	84.375	0.1
3	46	254	1.4333560466766357	59.375	81.25	0.1
3	47	255	1.878665804862976	37.5	84.375	0.1
3	48	256	1.2703077793121338	59.375	93.75	0.1
3	49	257	1.2121431827545166	71.875	93.75	0.1
3	50	258	1.3817579746246338	59.375	93.75	0.1
3	51	259	1.293898344039917	62.5	93.75	0.1
3	52	260	0.9458436965942383	71.875	93.75	0.1
3	53	261	1.4881738424301147	50.0	87.5	0.1
3	54	262	1.3430804014205933	62.5	87.5	0.1
3	55	263	1.5848301649093628	53.125	90.625	0.1
3	56	264	1.2603710889816284	56.25	93.75	0.1
3	57	265	1.1873804330825806	68.75	87.5	0.1
3	58	266	1.4207619428634644	40.625	90.625	0.1
3	59	267	1.1416187286376953	65.625	96.875	0.1
3	60	268	1.5354092121124268	50.0	93.75	0.1
3	61	269	1.2320386171340942	62.5	93.75	0.1
3	62	270	1.3190727233886719	56.25	87.5	0.1
3	63	271	1.3985397815704346	53.125	84.375	0.1
3	64	272	1.351798415184021	56.25	84.375	0.1
3	65	273	1.656717300415039	62.5	84.375	0.1
3	66	274	1.8149570226669312	46.875	78.125	0.1
3	67	275	1.5239869356155396	50.0	87.5	0.1
3	68	276	1.238445520401001	68.75	90.625	0.1
3	69	277	1.1454546451568604	65.625	96.875	0.1
3	70	278	1.1065186262130737	75.0	87.5	0.1
3	71	279	1.2927687168121338	65.625	87.5	0.1
3	72	280	1.3743619918823242	53.125	90.625	0.1
3	73	281	0.9408314228057861	65.625	96.875	0.1
3	74	282	1.2652331590652466	50.0	93.75	0.1
3	75	283	1.4926973581314087	46.875	87.5	0.1
3	76	284	1.3615021705627441	53.125	90.625	0.1
3	77	285	1.26340651512146	68.75	93.75	0.1
3	78	286	1.4793682098388672	62.5	84.375	0.1
3	79	287	1.4453665018081665	46.875	81.25	0.1
3	80	288	1.322799563407898	56.25	87.5	0.1
3	81	289	1.5444364547729492	43.75	87.5	0.1
3	82	290	1.4742554426193237	59.375	87.5	0.1
3	83	291	1.408300757408142	56.25	87.5	0.1
3	84	292	1.511946678161621	50.0	84.375	0.1
3	85	293	1.5831453800201416	62.5	84.375	0.1
3	86	294	1.2471442222595215	59.375	96.875	0.1
3	87	295	1.3394584655761719	53.125	90.625	0.1
3	88	296	1.3487627506256104	62.5	87.5	0.1
3	89	297	1.2609937191009521	65.625	81.25	0.1
3	90	298	1.3371162414550781	59.375	90.625	0.1
3	91	299	1.2931243181228638	59.375	96.875	0.1
3	92	300	1.5237361192703247	56.25	87.5	0.1
3	93	301	1.7880918979644775	50.0	75.0	0.1
3	94	302	1.318245530128479	56.25	87.5	0.1
3	95	303	1.1657027006149292	71.875	87.5	0.1
3	96	304	0.8617774844169617	68.75	96.875	0.1
3	97	305	1.2738500833511353	59.375	93.75	0.1
3	98	306	2.08899188041687	46.875	65.625	0.1
3	99	307	1.1802310943603516	56.25	90.625	0.1
3	100	308	1.7665197849273682	46.875	81.25	0.1
3	101	309	1.499133825302124	46.875	84.375	0.1
3	102	310	1.4761654138565063	56.25	90.625	0.1
3	103	311	1.3867031335830688	53.125	90.625	0.1
3	104	312	0.9840080738067627	57.894737243652344	94.7368392944336	0.1
4	1	313	1.104102611541748	68.75	96.875	0.1
4	2	314	1.317766785621643	65.625	87.5	0.1
4	3	315	1.499769926071167	53.125	87.5	0.1
4	4	316	1.3925939798355103	62.5	93.75	0.1
4	5	317	1.1095703840255737	65.625	96.875	0.1
4	6	318	0.9538983702659607	75.0	87.5	0.1
4	7	319	1.0592447519302368	65.625	87.5	0.1
4	8	320	1.1428402662277222	62.5	93.75	0.1
4	9	321	1.5169823169708252	46.875	84.375	0.1
4	10	322	1.4114429950714111	50.0	93.75	0.1
4	11	323	1.34571373462677	62.5	87.5	0.1
4	12	324	1.3068187236785889	56.25	90.625	0.1
4	13	325	0.9143886566162109	68.75	90.625	0.1
4	14	326	1.3117930889129639	59.375	84.375	0.1
4	15	327	0.9913157820701599	68.75	93.75	0.1
4	16	328	1.1128288507461548	59.375	96.875	0.1
4	17	329	1.486592173576355	56.25	90.625	0.1
4	18	330	1.529657244682312	46.875	81.25	0.1
4	19	331	1.3923770189285278	59.375	87.5	0.1
4	20	332	1.7551977634429932	56.25	84.375	0.1
4	21	333	0.8803309798240662	68.75	96.875	0.1
4	22	334	1.149916648864746	62.5	96.875	0.1
4	23	335	1.2117253541946411	62.5	93.75	0.1
4	24	336	0.9926514625549316	62.5	93.75	0.1
4	25	337	1.1767444610595703	59.375	93.75	0.1
4	26	338	1.50764799118042	62.5	87.5	0.1
4	27	339	1.6414088010787964	46.875	84.375	0.1
4	28	340	0.9399853348731995	68.75	100.0	0.1
4	29	341	1.1589829921722412	62.5	84.375	0.1
4	30	342	1.4756059646606445	50.0	84.375	0.1
4	31	343	1.0956788063049316	75.0	90.625	0.1
4	32	344	1.2596795558929443	50.0	93.75	0.1
4	33	345	1.3185142278671265	62.5	87.5	0.1
4	34	346	1.19977867603302	53.125	90.625	0.1
4	35	347	0.9695237278938293	75.0	90.625	0.1
4	36	348	1.2349356412887573	62.5	93.75	0.1
4	37	349	1.313382625579834	53.125	90.625	0.1
4	38	350	1.3861182928085327	62.5	87.5	0.1
4	39	351	1.4808120727539062	46.875	81.25	0.1
4	40	352	1.4177563190460205	65.625	90.625	0.1
4	41	353	1.212754726409912	62.5	96.875	0.1
4	42	354	1.3929967880249023	50.0	87.5	0.1
4	43	355	0.8148873448371887	75.0	96.875	0.1
4	44	356	1.7774549722671509	46.875	81.25	0.1
4	45	357	1.513001561164856	46.875	78.125	0.1
4	46	358	1.0018432140350342	81.25	93.75	0.1
4	47	359	1.5193021297454834	59.375	90.625	0.1
4	48	360	1.942408561706543	40.625	78.125	0.1
4	49	361	1.3150484561920166	71.875	90.625	0.1
4	50	362	1.3528155088424683	46.875	93.75	0.1
4	51	363	1.2363868951797485	65.625	96.875	0.1
4	52	364	1.5776324272155762	59.375	87.5	0.1
4	53	365	0.9786623120307922	71.875	96.875	0.1
4	54	366	1.7101846933364868	46.875	81.25	0.1
4	55	367	1.2791718244552612	56.25	87.5	0.1
4	56	368	1.3976374864578247	62.5	87.5	0.1
4	57	369	1.277143120765686	59.375	90.625	0.1
4	58	370	1.4244091510772705	62.5	87.5	0.1
4	59	371	1.3178050518035889	65.625	87.5	0.1
4	60	372	1.0391783714294434	75.0	100.0	0.1
4	61	373	1.0841946601867676	75.0	87.5	0.1
4	62	374	1.1932835578918457	65.625	87.5	0.1
4	63	375	1.1092287302017212	65.625	90.625	0.1
4	64	376	1.1429091691970825	65.625	90.625	0.1
4	65	377	1.1893882751464844	65.625	90.625	0.1
4	66	378	1.3202348947525024	56.25	78.125	0.1
4	67	379	1.2437928915023804	65.625	87.5	0.1
4	68	380	1.0792351961135864	68.75	87.5	0.1
4	69	381	1.4023783206939697	62.5	87.5	0.1
4	70	382	1.0307271480560303	65.625	96.875	0.1
4	71	383	1.2052509784698486	59.375	93.75	0.1
4	72	384	1.0863456726074219	65.625	81.25	0.1
4	73	385	1.6936661005020142	37.5	87.5	0.1
4	74	386	1.4114683866500854	50.0	81.25	0.1
4	75	387	1.3053393363952637	62.5	81.25	0.1
4	76	388	1.3557881116867065	62.5	93.75	0.1
4	77	389	1.4815150499343872	56.25	84.375	0.1
4	78	390	0.9723401069641113	68.75	90.625	0.1
4	79	391	1.7183467149734497	56.25	75.0	0.1
4	80	392	1.0007585287094116	65.625	96.875	0.1
4	81	393	1.2669503688812256	68.75	87.5	0.1
4	82	394	1.2491127252578735	56.25	90.625	0.1
4	83	395	1.393336534500122	59.375	81.25	0.1
4	84	396	1.2642786502838135	46.875	93.75	0.1
4	85	397	1.1667495965957642	65.625	90.625	0.1
4	86	398	1.2398134469985962	59.375	87.5	0.1
4	87	399	1.315787434577942	62.5	84.375	0.1
4	88	400	1.3220466375350952	59.375	87.5	0.1
4	89	401	1.480738878250122	50.0	84.375	0.1
4	90	402	0.8680697083473206	78.125	93.75	0.1
4	91	403	1.18245530128479	68.75	90.625	0.1
4	92	404	1.42818284034729	62.5	81.25	0.1
4	93	405	1.7701210975646973	56.25	81.25	0.1
4	94	406	1.3493554592132568	56.25	87.5	0.1
4	95	407	1.0536099672317505	62.5	90.625	0.1
4	96	408	1.2138316631317139	68.75	90.625	0.1
4	97	409	1.1850050687789917	62.5	90.625	0.1
4	98	410	1.300987958908081	56.25	84.375	0.1
4	99	411	1.2081494331359863	62.5	84.375	0.1
4	100	412	1.3167368173599243	65.625	87.5	0.1
4	101	413	1.1279425621032715	62.5	93.75	0.1
4	102	414	1.4181535243988037	56.25	90.625	0.1
4	103	415	0.7729721665382385	71.875	100.0	0.1
4	104	416	0.9620582461357117	78.9473648071289	84.21052551269531	0.1
5	1	417	1.0462535619735718	68.75	96.875	0.1
5	2	418	1.588741421699524	50.0	78.125	0.1
5	3	419	1.2156479358673096	53.125	87.5	0.1
5	4	420	1.1776130199432373	62.5	90.625	0.1
5	5	421	1.0303980112075806	71.875	93.75	0.1
5	6	422	1.2795525789260864	62.5	93.75	0.1
5	7	423	0.718119204044342	78.125	93.75	0.1
5	8	424	0.9409821033477783	65.625	96.875	0.1
5	9	425	1.2486718893051147	56.25	87.5	0.1
5	10	426	1.2803657054901123	59.375	93.75	0.1
5	11	427	1.3772494792938232	50.0	96.875	0.1
5	12	428	1.0873289108276367	71.875	87.5	0.1
5	13	429	1.2687137126922607	65.625	90.625	0.1
5	14	430	1.4646375179290771	59.375	84.375	0.1
5	15	431	1.0055162906646729	65.625	93.75	0.1
5	16	432	1.3221185207366943	53.125	84.375	0.1
5	17	433	1.2972214221954346	59.375	84.375	0.1
5	18	434	0.8368877172470093	75.0	90.625	0.1
5	19	435	1.4212089776992798	59.375	87.5	0.1
5	20	436	1.2822240591049194	56.25	84.375	0.1
5	21	437	0.9751688241958618	71.875	93.75	0.1
5	22	438	1.4877227544784546	62.5	84.375	0.1
5	23	439	1.4786961078643799	56.25	84.375	0.1
5	24	440	1.7347185611724854	46.875	87.5	0.1
5	25	441	0.937364399433136	68.75	90.625	0.1
5	26	442	1.5841906070709229	59.375	75.0	0.1
5	27	443	1.4123046398162842	53.125	84.375	0.1
5	28	444	1.2516679763793945	62.5	84.375	0.1
5	29	445	1.4072580337524414	59.375	87.5	0.1
5	30	446	1.003101110458374	68.75	90.625	0.1
5	31	447	1.1875624656677246	65.625	84.375	0.1
5	32	448	1.2928568124771118	65.625	87.5	0.1
5	33	449	1.176451325416565	65.625	84.375	0.1
5	34	450	1.538702130317688	46.875	81.25	0.1
5	35	451	1.0872461795806885	62.5	90.625	0.1
5	36	452	1.318206787109375	56.25	84.375	0.1
5	37	453	1.4065711498260498	53.125	87.5	0.1
5	38	454	1.2089885473251343	62.5	93.75	0.1
5	39	455	1.3461878299713135	59.375	78.125	0.1
5	40	456	0.6584704518318176	87.5	96.875	0.1
5	41	457	0.7457982301712036	84.375	93.75	0.1
5	42	458	1.5597634315490723	62.5	87.5	0.1
5	43	459	1.1066747903823853	71.875	90.625	0.1
5	44	460	1.1915875673294067	59.375	90.625	0.1
5	45	461	1.3021618127822876	65.625	87.5	0.1
5	46	462	1.601116418838501	50.0	90.625	0.1
5	47	463	1.2405060529708862	56.25	90.625	0.1
5	48	464	1.1018208265304565	68.75	84.375	0.1
5	49	465	1.1340690851211548	65.625	84.375	0.1
5	50	466	1.0919220447540283	68.75	93.75	0.1
5	51	467	0.9790302515029907	71.875	93.75	0.1
5	52	468	1.039201259613037	68.75	84.375	0.1
5	53	469	1.3663740158081055	62.5	84.375	0.1
5	54	470	1.0608307123184204	65.625	87.5	0.1
5	55	471	1.2650439739227295	68.75	93.75	0.1
5	56	472	0.948162317276001	71.875	96.875	0.1
5	57	473	0.9545638561248779	62.5	96.875	0.1
5	58	474	1.078378438949585	68.75	84.375	0.1
5	59	475	1.1417014598846436	62.5	96.875	0.1
5	60	476	1.356864094734192	62.5	90.625	0.1
5	61	477	1.1897207498550415	56.25	93.75	0.1
5	62	478	0.9998551607131958	75.0	93.75	0.1
5	63	479	1.1441676616668701	68.75	84.375	0.1
5	64	480	0.8313610553741455	75.0	96.875	0.1
5	65	481	1.0609736442565918	71.875	93.75	0.1
5	66	482	1.189798355102539	68.75	93.75	0.1
5	67	483	1.4965522289276123	50.0	87.5	0.1
5	68	484	1.0275077819824219	68.75	93.75	0.1
5	69	485	0.9338346123695374	71.875	90.625	0.1
5	70	486	1.201257586479187	62.5	87.5	0.1
5	71	487	1.0965468883514404	65.625	90.625	0.1
5	72	488	1.059860348701477	68.75	90.625	0.1
5	73	489	1.2910666465759277	65.625	81.25	0.1
5	74	490	0.8181436061859131	68.75	100.0	0.1
5	75	491	0.9226335287094116	75.0	93.75	0.1
5	76	492	0.9654690027236938	68.75	100.0	0.1
5	77	493	1.2030787467956543	71.875	96.875	0.1
5	78	494	1.151015281677246	68.75	96.875	0.1
5	79	495	0.9731646180152893	65.625	90.625	0.1
5	80	496	1.1637723445892334	65.625	96.875	0.1
5	81	497	0.7286785244941711	78.125	96.875	0.1
5	82	498	0.9393100142478943	75.0	93.75	0.1
5	83	499	1.2551733255386353	65.625	84.375	0.1
5	84	500	1.3816417455673218	62.5	87.5	0.1
5	85	501	0.614749014377594	90.625	100.0	0.1
5	86	502	0.9230785369873047	75.0	93.75	0.1
5	87	503	1.2206364870071411	59.375	90.625	0.1
5	88	504	1.4347975254058838	56.25	93.75	0.1
5	89	505	1.1959328651428223	59.375	84.375	0.1
5	90	506	0.9318608045578003	68.75	100.0	0.1
5	91	507	1.1631290912628174	62.5	87.5	0.1
5	92	508	0.9986832737922668	75.0	87.5	0.1
5	93	509	1.02479887008667	62.5	93.75	0.1
5	94	510	1.0613189935684204	71.875	93.75	0.1
5	95	511	1.0616633892059326	62.5	90.625	0.1
5	96	512	1.4840956926345825	46.875	81.25	0.1
5	97	513	1.748701810836792	50.0	81.25	0.1
5	98	514	1.299467921257019	56.25	87.5	0.1
5	99	515	0.9435203671455383	68.75	90.625	0.1
5	100	516	1.1731494665145874	78.125	87.5	0.1
5	101	517	1.4477927684783936	56.25	81.25	0.1
5	102	518	0.8993308544158936	78.125	87.5	0.1
5	103	519	1.2843888998031616	59.375	84.375	0.1
5	104	520	1.1979426145553589	57.894737243652344	94.7368392944336	0.1
